premise,hypothesis,label,sample_index
"The pool of 84 potential jurors in court appeared diverse , although only six were African-American .","84 potential jurors , including six African-Americans , remain in the jury pool",neutral,211
"Olmert was found guilty of breach of trust , but was acquitted on two corruption-related charges .",He is convicted of breach of trust and acquitted on two corruption-related charges,entailment,212
Five men were accused in a plot to kill soldiers at Fort Dix in New Jersey .,Five men were convicted of plotting to kill U.S. soldiers at Fort Dix,entailment,213
Defeat for Cologne leaves them rock bottom with just one point from their opening five games .,The defeat leaves Cologne on bottom of the Bundesliga table after five games,entailment,214
"Murder , intrigue , politics ... Tokyo Station has witnessed two assassination attempts on Japanese prime ministers .",Two assassination attempts on Japanese prime ministers have taken place in the station,neutral,215
"The dead included 11 inmates and six guards , Durango state public safety officials said in a statement .","11 inmates and 6 guards are killed , Durango public safety officials report",entailment,216
An Interior Ministry official said that nearly 100 other People 's Mujahedeen members and 45 police officers have been wounded .,"Interior Ministry : 100 exiled Iranians , 45 police officers have been wounded",entailment,217
The United Nations estimates that 60 percent of the people it needs to reach with emergency assistance live in areas controlled by Al-Shabaab .,U.N. estimates 60 percent of people who need aid live in militant-controlled areas,entailment,218
"In addition , a portion of the cremated remains of Mercury 7 astronaut Gordon Cooper also were on board , the company confirmed .",Some of Mercury 7 astronaut Gordon Cooper 's ashes also are on board,entailment,219
"Paris ( CNN ) Police found the bodies of five infants in a home near Bordeaux , France , according to news reports .",Reports say police find bodies of five newborns in home in southwestern France,neutral,220
"I was in Uganda 's Bwindi Impenetrable National Park , part of a guided trek to see some of its 300 endangered mountain gorillas .",The park is a home to some 300 of the endangered mountain gorillas,entailment,221
"Meanwhile , two U.S. service members were killed and two were wounded in an explosion targeting their vehicle in Wardak province , officials said .","Two American service members killed , two others injured in Wardak province blast",entailment,222
"Kellogg 's ended its Michael Phelps endorsement , so it sent two tons of cereal with his face on it to a food bank .",Kellogg 's donated two tons of cereal to the San Francisco Food Bank,entailment,223
Yow coached the 1988 women 's Olympic basketball team to a gold medal in Seoul,"She also coached the 1988 women 's Olympic basketball team to a gold medal in Seoul , South Korea .",entailment,224
Reigning champions Borussia Dortmund routed Moenchengladbach 5-0 to rise to third in the table .,Borussia Dortmund up to third after 5-0 rout of Moenchengladbach,entailment,225
"Over 1.8 million people of Japanese descent live in Brazil , 600,000 of them concentrated in Liberdade .",Brazil is home to 1.8 million people of Japanese descent,entailment,226
It left England needing 150 runs to avoid a humiliating innings defeat with only six wickets left .,They trail by 150 runs with only six wickets left,entailment,227
"Five GOP senators backed Kagan , and only one Democrat -- Sen. Ben Nelson of Nebraska -- opposed her .",Five Senate Republicans backed Kagan ; one Democrat opposed her,entailment,228
"Thousands of people were wounded in clashes , and at least one police officer and five demonstrators were killed .","At least 6 killed , thousands wounded in recent demonstrations",entailment,229
"China is the largest global producer and consumer of coal , comprising 75 percent of China 's total energy consumption .",Coal makes up 75 percent of China 's energy use,entailment,230
"There have been three court hearings to consider challenges to the Arizona law , including one from the Department of Justice .",There are at least three court challenges to the law,entailment,231
"Additionally , the NRDC selected 35 beaches as '' superstars '' -- meaning popular spots that consistently meet water quality safety thresholds .",Thirty-five beaches rated as '' superstars '' for water quality,entailment,232
Federer secured the winning point in his singles match against Fabio Fognini to give Switzerland an unbeatable 3-1 lead over Italy in Geneva .,Gives Swiss an unbeatable 3-1 lead in tie against Italy,entailment,233
We know of only one way to fundamentally change our broken pay-to-play system : public funding of elections .,They say there 's one way to fix our broken pay-to-play system : public funding of elections,entailment,234
"The outbreak is responsible for 15 deaths in Germany and one in Sweden , according to the World Health Organization .","Sixteen deaths are linked to the outbreak , including one in Sweden , World Health Organization says",neutral,235
It added that 80 per cent of broadband lines in the EU had download speeds of two mbs or greater .,European Union : 80 per cent of broadband lines in EU have download speeds of two mbs-plus,entailment,236
At least 50 people were injured .,It leaves at least 50 people injured,entailment,237
Twenty ticket holders will win $ 1 million after matching all the numbers except the Mega ball .,20 people will win $ 1 million after matching the five non-Mega ball numbers,entailment,238
"Seventeen sailors were killed , and 47 others were injured .",Seventeen sailors died and 47 were wounded,entailment,239
Britain leaves Iraq this time with 179 of its own dead .,British forces leave Iraq with 179 dead,entailment,240
"The officer 's attorney , Frederic Bruno , defended his clients ' actions as '' 100 % '' justified .",The accused officer 's lawyer says his clients ' actions were 100 % justified,entailment,241
Canadian health officials have confirmed three cases of Enterovirus D68 in British Columbia .,Canada confirms three cases in British Columbia,entailment,242
Chevron CEO David O'Reilly says his company 's profit is about 7 percent .,O'Reilly : Chevron profits about 7 percent,entailment,243
"Samsung is accusing Apple of two patent infringement , both dealing with wireless telecommunications technology .",Samsung accuses Apple of two patent infringements,entailment,244
