premise,hypothesis,label,sample_index,lila_label,lila_script
"efrida and frazer who live less than 62 miles apart , meet at a restaurant that is directly north of efrida ' s home and directly east of frazer ' s home","efrida and frazer who live 12 miles apart , meet at a restaurant that is directly north of efrida ' s home and directly east of frazer ' s home",neutral,76,neutral,"Efida_and_frazer_live_s1=62
Efida_and_frazer_live_s1=None
Efida_and_frazer_live_s2=12
if Efida_and_frazer_live_s1 is None or Efida_and_frazer_live_s2 is None:
   print('neutral')
elif Efida_and_frazer_live_s1 == Efida_and_frazer_live_s2:
   print('Entailment')
elif Efida_and_frazer_live_s1 != Efida_and_frazer_live_s2:
   print('contradiction')
"
"efrida and frazer who live 12 miles apart , meet at a restaurant that is directly north of efrida ' s home and directly east of frazer ' s home","efrida and frazer who live more than 12 miles apart , meet at a restaurant that is directly north of efrida ' s home and directly east of frazer ' s home",contradiction,77,contradiction,"miles_apart_s1 = 12
miles_apart_s2 = 0

if miles_apart_s1 is None or miles_apart_s2 is None:
   print('neutral')

elif miles_apart_s1 == miles_apart_s2:
   print('Entailment')

elif miles_apart_s1 != miles_apart_s2:
  print('contradiction')"
"if henry were to add 9 gallons of water to a tank that is already 3 / 4 full of water , the tank would be 7 / 8 full","if henry were to add more than 8 gallons of water to a tank that is already 3 / 4 full of water , the tank would be 7 / 8 full",entailment,78,Entailment,"henry_add_water_s1=9
henry_add_water_s2=8+1
if henry_add_water_s1 is None or henry_add_water_s2 is None:
   print('neutral')
elif henry_add_water_s1 == henry_add_water_s2:
   print('Entailment')
elif henry_add_water_s1 != henry_add_water_s2:
   print('contradiction')
"
"if henry were to add more than 8 gallons of water to a tank that is already 3 / 4 full of water , the tank would be 7 / 8 full","if henry were to add 9 gallons of water to a tank that is already 3 / 4 full of water , the tank would be 7 / 8 full",neutral,79,neutral,"henry_add_water_s1=8
henry_add_water_s2=9
henry_add_water_s2=None
if henry_add_water_s1 is None or henry_add_water_s2 is None:
   print('neutral')
elif henry_add_water_s1 == henry_add_water_s2:
   print('Entailment')
elif henry_add_water_s1 != henry_add_water_s2:
   print('contradiction')"
jerry alone cleans the entire house in 6 hours,jerry alone cleans the entire house in more than 4 hours,entailment,81,Entailment,"time_reuied_by_jerry_to_cclean_house_s1 = 6+16
time_reuied_by_jerry_to_cclean_house_s2 = 0
time_reuied_by_jerry_to_cclean_house_s2 > 4

if time_reuied_by_jerry_to_cclean_house_s1 is None or time_reuied_by_jerry_to_cclean_house_s2 is None:
    print(""Neutral"")
elif time_reuied_by_jerry_to_cclean_house_s1 > time_reuied_by_jerry_to_cclean_house_s2 :
    print(""Entailment"")
elif time_reuied_by_jerry_to_cclean_house_s1 != time_reuied_by_jerry_to_cclean_house_s2 :
    print(""Contradiction"")"
jerry alone cleans the entire house in more than 4 hours,jerry alone cleans the entire house in 6 hours,neutral,82,neutral,"jerry_alone_clean_house_s1 = None
jerry_alone_clean_house_s2 = 6

if jerry_alone_clean_house_s1 is None or jerry_alone_clean_house_s2 is None:
   print('neutral')

elif jerry_alone_clean_house_s1 == jerry_alone_clean_house_s2:
   print('Entailment')

elif jerry_alone_clean_house_s1 != jerry_alone_clean_house_s2:
  print('contradiction')"
"in richard ' s office one half of the workers are indians , quarter are from america , one - fifth are from canada and the other 100 are china","in richard ' s office one half of the workers are indians , quarter are from america , one - fifth are from canada and the other less than 300 are china",entailment,84,Entailment,"Workers_s1=100
Workers_s2=300
if Workers_s1 is None or Workers_s2 is None:
   print('neutral')
elif Workers_s1 <= Workers_s2:
   print('Entailment')
elif Workers_s1 != Workers_s2:
   print('contradiction')"
lucy deposited $ 67600 in an investment fund that provided 16 percent annual return compounded quarterly,lucy deposited $ more than 27600 in an investment fund that provided 16 percent annual return compounded quarterly,entailment,87,Entailment,"Lucy_deposited_s1=67600
Lucy_deposited_s2=27600
if Lucy_deposited_s1 is None or Lucy_deposited_s2 is None:
   print('neutral')
elif Lucy_deposited_s1 >= Lucy_deposited_s2:
   print('Entailment')
elif Lucy_deposited_s1 != Lucy_deposited_s2:
   print('contradiction')
"
lucy deposited $ more than 27600 in an investment fund that provided 16 percent annual return compounded quarterly,lucy deposited $ 67600 in an investment fund that provided 16 percent annual return compounded quarterly,neutral,88,neutral,"lucy_deposited_s1 = None
lucy_deposited_s2 = 67600
    
if lucy_deposited_s1 is None or lucy_deposited_s2 is None:
   print('neutral')

elif lucy_deposited_s1 == lucy_deposited_s2:
   print('Entailment')

elif lucy_deposited_s1 != lucy_deposited_s2:
  print('contradiction')"
lucy deposited $ 67600 in an investment fund that provided 16 percent annual return compounded quarterly,lucy deposited $ 47600 in an investment fund that provided 16 percent annual return compounded quarterly,contradiction,89,contradiction,"lucy_deposited_s1 = 67600
lucy_deposited_s2 = 47600

if lucy_deposited_s1 is None or lucy_deposited_s2 is None:
   print('neutral')

elif lucy_deposited_s1 == lucy_deposited_s2:
   print('Entailment')

elif lucy_deposited_s1 != lucy_deposited_s2:
  print('contradiction')"
john was thrice as old as tom 6 yrs back,john was thrice as old as tom more than 3 yrs back,entailment,90,Entailment,"jhon_old_as_s1=6
jhon_old_as_s2=3
if jhon_old_as_s1 is None or jhon_old_as_s2 is None:
   print('neutral')
elif jhon_old_as_s1 >= jhon_old_as_s2:
   print('Entailment')
elif jhon_old_as_s1 != jhon_old_as_s2:
   print('contradiction')




"
john was thrice as old as tom 6 yrs back,john was thrice as old as tom 1 yrs back,contradiction,92,contradiction,"john_age_multiple_in_s1 = 3
john_age_multiple_in_s2 = 3
comparison_year_in_s1 = 6
comparison_year_in_s2 = 1

if john_age_multiple_in_s1 is None or john_age_multiple_in_s2 is None or comparison_year_in_s1 is None or comparison_year_in_s2 is None:
    print(""neutral"")
elif (john_age_multiple_in_s1 == john_age_multiple_in_s1) and comparison_year_in_s1 == comparison_year_in_s2:
    print(""Entailment"")
elif (john_age_multiple_in_s1 != john_age_multiple_in_s1) or comparison_year_in_s1 != comparison_year_in_s2:
    print(""contradiction"")"
he will be less than 8 / 3 times as old as tom 6 years hence,he will be 5 / 3 times as old as tom 6 years hence,neutral,94,neutral,"age_ratio_s1 = None
age_ratio_s2 = 5/3

if age_ratio_s1 is None or age_ratio_s2 is None:
   print('neutral')

elif age_ratio_s1 == age_ratio_s2:
   print('Entailment')

elif age_ratio_s1 != age_ratio_s2:
  print('contradiction')"
he will be 5 / 3 times as old as tom 6 years hence,he will be 1 / 3 times as old as tom 6 years hence,contradiction,95,contradiction,"age_ratio_s1 = 5/3
age_ratio_s2 = 1/3
 
if age_ratio_s1 is None or age_ratio_s2 is None:
 print('neutral')

elif age_ratio_s1 == age_ratio_s2:
 print('Entailment')

elif age_ratio_s1 != age_ratio_s2:
 print('contradiction')"
warner limited has 4 senior managing directors and 6 managing directors,warner limited has less than 8 senior managing directors and 6 managing directors,entailment,96,Entailment,"senior_managing_director_s1 = 4
senior_managing_director_s2 = 8

if senior_managing_director_s1 is None or senior_managing_director_s2 is None:
   print('neutral')

elif senior_managing_director_s1 < senior_managing_director_s2:
   print('Entailment')

elif senior_managing_director_s1 != senior_managing_director_s2:
  print('contradiction')"
warner limited has less than 8 senior managing directors and 6 managing directors,warner limited has 4 senior managing directors and 6 managing directors,neutral,97,neutral,"warner_limited_s1 = None
warner_limited_s2 = 4
 
if warner_limited_s1 is None or warner_limited_s2 is None:
 print('neutral')

elif warner_limited_s1 == warner_limited_s2:
 print('Entailment')

elif warner_limited_s1 != warner_limited_s2:
 print('contradiction')"
warner limited has 4 senior managing directors and 6 managing directors,warner limited has 8 senior managing directors and 6 managing directors,contradiction,98,contradiction,"senoir_Managing_director_s1=4
senoir_Managing_director_s2=8


if senoir_Managing_director_s1 is None or senoir_Managing_director_s2 is None:
   print('neutral')
elif senoir_Managing_director_s1 == senoir_Managing_director_s2:
   print('Entailment')
elif senoir_Managing_director_s1 != senoir_Managing_director_s2:

  print('contradiction')



"
"the 42 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations","the more than 22 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations",entailment,99,Entailment,"parents_participating_s1 = 42
parents_participating_s2 = 22
 
if parents_participating_s1 is None or parents_participating_s2 is None:
 print('neutral')

elif parents_participating_s1 > parents_participating_s2:
 print('Entailment')

elif parents_participating_s1 != parents_participating_s2:
 print('contradiction')"
"the more than 22 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations","the 42 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations",neutral,100,neutral,"parents_participating_s1 = 0
parents_participating_s1 > 22
parents_participating_s2 = 42

parents_participating_s1 = None
parents_participating_s2 = None

if parents_participating_s1 is None or parents_participating_s2 is None:
   print(""Neutral"")
elif parents_participating_s1 < parents_participating_s2:
  print(""Entailment"")
elif parents_participating_s1 != parents_participating_s2:
  print(""Contradiction"")"
"the 42 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations","the less than 42 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations",contradiction,101,contradiction,"parents_participating_s1 = 42
parents_participating_s2 = 42 - 1
 
if parents_participating_s1 is None or parents_participating_s2 is None:
 print('neutral')

elif parents_participating_s1 == parents_participating_s2:
 print('Entailment')

elif parents_participating_s1 != parents_participating_s2:
 print('contradiction')"
kishore saved 10 % of his monthly salary,kishore saved less than 50 % of his monthly salary,entailment,105,Entailment,"Kishore_saved_s1=10
Kishore_saved_s2=50
if Kishore_saved_s1 is None or Kishore_saved_s2 is None:
   print('neutral')
elif Kishore_saved_s1 <= Kishore_saved_s2:
   print('Entailment')
elif Kishore_saved_s1 != Kishore_saved_s2:
   print('contradiction')








"
kishore saved 10 % of his monthly salary,kishore saved more than 10 % of his monthly salary,contradiction,107,contradiction,"kishore_saved_s1 = 10
kishore_saved_s2 = 10+1

if kishore_saved_s1 is None or kishore_saved_s2 is None:
   print('neutral')

elif kishore_saved_s1 == kishore_saved_s2:
   print('Entailment')

elif kishore_saved_s1 != kishore_saved_s2:
  print('contradiction')"
"john completes a piece of work in more than 120 days , rose completes the same work in 480 days","john completes a piece of work in 320 days , rose completes the same work in 480 days",neutral,109,neutral,"john_work_days_in_s1 = 0
john_work_days_in_s1 > 120
john_work_days_in_s2 = 320
rose_work_in_s1 = 480
rose_work_in_s2 = 480

if john_work_days_in_s1 is None or john_work_days_in_s2 is None or john_work_days_in_s2 > 120 or rose_work_in_s1 is None or rose_work_in_s2 is None:
    print(""neutral"")
elif john_work_days_in_s1 == john_work_days_in_s2 and rose_work_in_s1 == rose_work_in_s2:
    print(""Entailment"")
elif john_work_days_in_s1 != john_work_days_in_s2 or rose_work_in_s1 != rose_work_in_s2:
    print(""contradiction"")"
"john completes a piece of work in 320 days , rose completes the same work in 480 days","john completes a piece of work in more than 320 days , rose completes the same work in 480 days",contradiction,110,contradiction,"john_completes_piece_of_work_s1 = 320
john_completes_piece_of_work_s2 = 0

if john_completes_piece_of_work_s1 is None or john_completes_piece_of_work_s2 is None:
   print('neutral')

elif john_completes_piece_of_work_s1 == john_completes_piece_of_work_s2:
   print('Entailment')

elif john_completes_piece_of_work_s1 != john_completes_piece_of_work_s2:
  print('contradiction')"
bruce and anne can clean their house in 4 hours working together at their respective constant rates,bruce and anne can clean their house in 6 hours working together at their respective constant rates,contradiction,113,contradiction,"Both_can_clean_house_s1 = 4
Both_can_clean_house_s2 = 6

if Both_can_clean_house_s1 is None or Both_can_clean_house_s2 is None:
    print(""Neutral"")
elif Both_can_clean_house_s1 == Both_can_clean_house_s2:
    print(""Entailment"")
elif Both_can_clean_house_s1 != Both_can_clean_house_s2:
    print(""Contradiction"")"
"if anne ’ s speed were doubled , they could clean their house in 3 hours working at their respective rates","if anne ’ s speed were doubled , they could clean their house in 2 hours working at their respective rates",contradiction,116,contradiction,"toal_time_taken_to_clean_house_s1 = 3
toal_time_taken_to_clean_house_s2 = 2

if toal_time_taken_to_clean_house_s1 is None or toal_time_taken_to_clean_house_s2 is None:
   print(""Neutral"")
elif toal_time_taken_to_clean_house_s1 == toal_time_taken_to_clean_house_s2 :
  print(""Entailment"")
elif toal_time_taken_to_clean_house_s1 != toal_time_taken_to_clean_house_s2 :
  print(""Contradiction"")"
