premise,hypothesis,label,sample_index,lila_label,lila_script
"twenty-one police officers and one demonstrator were hurt , and at least five people have been arrested , police said .","at least five arrested ; 21 police officers and one protester hurt in the clashes , police say",entailment,107,Entailment,"police_officer_protester_s1 = 21
police_officer_protester_s2 = 21

if police_officer_protester_s1 is None or police_officer_protester_s2 is None:
   print('neutral')

elif police_officer_protester_s1 == police_officer_protester_s2:
   print('Entailment')

elif police_officer_protester_s1 != police_officer_protester_s2:
  print('contradiction')"
we asked other cnn.com readers for their take on '' halo 3 . '',cnn.com asked readers to share their early reviews of '' halo 3 '',entailment,108,Entailment,"review_halo_version_s1 = 3
review_halo_version_s2 = 3

if review_halo_version_s1 is None or review_halo_version_s2 is None:
   print('neutral')

elif review_halo_version_s1 == review_halo_version_s2:
   print('Entailment')

elif review_halo_version_s1 != review_halo_version_s2:
  print('contradiction')"
"an estimated 35.8 million people are enslaved , according to the global slavery index .",global slavery index : more than 35 million people are in bondage worldwide,entailment,110,Entailment,"million_people_in_bondage_s1 = 35.8
million_people_in_bondage_s2 = 35

if million_people_in_bondage_s1 is None or million_people_in_bondage_s2 is None:
   print('neutral')

elif million_people_in_bondage_s1 > million_people_in_bondage_s2:
   print('Entailment')

elif million_people_in_bondage_s1 != million_people_in_bondage_s2:
  print('contradiction')
"
"at press time , the winning bidder is offering one slim dollar shy of a million .","at press time , top bid was just shy of $ 1 million",entailment,111,Entailment,"top_bid_s1 = 1
top_bid_s2 = 1
 
if top_bid_s1 is None or top_bid_s2 is None:
 print('neutral')

elif top_bid_s1 == top_bid_s2:
 print('Entailment')

elif top_bid_s1 != top_bid_s2:
 print('contradiction')"
"however , who believes the number of passengers to be close to 150 , based on survivors ' accounts .","according to survivors , close to 150 people were on board the boat",entailment,112,Entailment,"total_pass_in_s1 = 150
total_pass_in_s2 = 150


if total_pass_in_s1 is None or total_pass_in_s2 is None:
    print(""neutral"")
elif (total_pass_in_s1 == total_pass_in_s2):
    print(""Entailment"")
elif total_pass_in_s1 != total_pass_in_s2:
    print(""contradiction"")"
"because the measure would have altered florida 's constitution , supporters needed 60 % for the question to pass .","because the law was a constitutional amendment , it needed 60 % approval",entailment,113,Entailment,"supporters_needed_s1=60
supporters_needed_s2=60
if supporters_needed_s1 is None or supporters_needed_s2 is None:
   print('neutral')
elif supporters_needed_s1 == supporters_needed_s2:
   print('Entailment')
elif supporters_needed_s1 != supporters_needed_s2:
   print('contradiction')"
"the epicenter of the magnitude 4.9 event has little to no history of earthquakes , according to the u.s. geological survey .","area around magnitude 4.9 disturbance has little history of earthquakes , says usgs",entailment,115,Entailment,"epicenter_s1 = 4.9
epicenter_s2 = 4.9
 
if epicenter_s1 is None or epicenter_s2 is None:
 print('neutral')

elif epicenter_s1 == epicenter_s2:
 print('Entailment')

elif epicenter_s1 != epicenter_s2:
 print('contradiction')"
"since taking charge of barca , vilanova has won 23 of his 27 matches in all competitions , suffering just two defeats .","under vilanova , barca have won 23 of their 27 matches this season",entailment,116,Entailment,"matches_won_from_27_match_in_s1 = 23
matches_won_from_27_match_in_s2 = 23

if matches_won_from_27_match_in_s1 is None or matches_won_from_27_match_in_s2 is None:
    print(""neutral"")
elif (matches_won_from_27_match_in_s1 == matches_won_from_27_match_in_s2):
    print(""Entailment"")
elif matches_won_from_27_match_in_s1 != matches_won_from_27_match_in_s2:
    print(""contradiction"")"
"according to state-run media , health ministry officials said three tourists and the bus driver , who was from egypt , were killed .","the bus driver was among the four people killed , state tv reports",neutral,117,neutral,"killed_people_s1=4
killed_people_s2=4
killed_people_s2=None
if killed_people_s1 is None or killed_people_s2 is None:
   print('neutral')
elif killed_people_s1 == killed_people_s2:
   print('Entailment')
elif killed_people_s1 != killed_people_s2:
   print('contradiction')








"
"another is erie , pennsylvania , where snowfalls totals along the southern side of lake erie could reach 16 inches , morris said .",up to 16 inches of snow possible in some parts of the northeast,entailment,118,Entailment,"Lake_Erie_reach_s1=16
Snow_possible_s2=16
if Lake_Erie_reach_s1 is None or Snow_possible_s2 is None:
   print('neutral')
elif Lake_Erie_reach_s1 == Snow_possible_s2:
   print('Entailment')
elif Lake_Erie_reach_s1 != Snow_possible_s2:
   print('contradiction')

"
"they remember dylan hockley , 6 , as always smiling and full of joy","he was 6 and full of joy , his mother , nicole hockley , says .",entailment,119,Entailment,"dylan_hockey_s1 = 6
dylan_hockey_s2 = 6

if dylan_hockey_s1 is None or dylan_hockey_s2 is None:
   print('neutral')

elif dylan_hockey_s1 == dylan_hockey_s2:
   print('Entailment')

elif dylan_hockey_s1 != dylan_hockey_s2:
  print('contradiction')"
the federal government allows taxpayers a $ 500 exemption for housing victims of a midwestern disaster .,"if you house a victim of a midwestern disaster , irs offers $ 500 tax exemption",entailment,121,Entailment,"tax_exemption_s1 = 500
tax_exemption_s2 = 500

if tax_exemption_s1 is None or tax_exemption_s2 is None:
   print('neutral')

elif tax_exemption_s1 == tax_exemption_s2:
   print('Entailment')

elif tax_exemption_s1 != tax_exemption_s2:
  print('contradiction')"
"chris has worked with more than 100,000 golfers throughout his career .","he has personally coached more than 100,000 golfers",entailment,123,Entailment,"cherish_worked_s1 = 100000
cherish_worked_s2 = 100000

if cherish_worked_s1 is None or cherish_worked_s2 is None:
   print('neutral')

elif cherish_worked_s1 == cherish_worked_s2:
   print('Entailment')

elif cherish_worked_s1 != cherish_worked_s2:
  print('contradiction')"
"thirty ntc fighters sustained injuries in the push , ghuleak said .",ntc fighters suffer 30 injuries in the offensive,entailment,124,Entailment,"fighters_sustained_s1 = 30
fighters_sustained_s2 = 30

if fighters_sustained_s1 is None or fighters_sustained_s2 is None:
   print('neutral')

elif fighters_sustained_s1 == fighters_sustained_s2:
   print('Entailment')

elif fighters_sustained_s1 != fighters_sustained_s2:
  print('contradiction')"
doctors identified 29 patients in the united kingdom with the new infections .,29 patients have been identified in the uk,entailment,125,Entailment,"patients_identified_s1 = 29
patients_identified_s2 = 29
    
if patients_identified_s1 is None or patients_identified_s2 is None:
   print('neutral')

elif patients_identified_s1 == patients_identified_s2:
   print('Entailment')

elif patients_identified_s1 != patients_identified_s2:
  print('contradiction')"
usgs originally put the magnitude at 4.1 before revising it to 3.8 .,usgs revises magnitude down from 4.1 to 3.8,entailment,126,Entailment,"usgs_magnitude_s1 = [4.1, 3.8]
usgs_magnitude_s2 = [4.1, 3.8]
 
if usgs_magnitude_s1 is None or usgs_magnitude_s2 is None:
 print('neutral')

elif usgs_magnitude_s1 == usgs_magnitude_s2:
 print('Entailment')

elif usgs_magnitude_s1 != usgs_magnitude_s2:
 print('contradiction')"
the other four men continue to serve lengthy sentences in u.s. federal prisons .,four others still serving sentences in u.s. prisons,entailment,128,Entailment,"serving_sentences_prisons_s1 = 4
serving_sentences_prisons_s2 = 4

if serving_sentences_prisons_s1 is None or serving_sentences_prisons_s2 is None:
   print('neutral')

elif serving_sentences_prisons_s1 == serving_sentences_prisons_s2:
   print('Entailment')

elif serving_sentences_prisons_s1 != serving_sentences_prisons_s2:
  print('contradiction')
"
"of the 30 americans killed in the helicopter crash , 17 were navy seals .",30 u.s. personnel were killed in the attack,neutral,129,neutral,"killed_in_attack_s1 = None
killed_in_attack_s2 = 30

if killed_in_attack_s1 is None or killed_in_attack_s2 is None:
   print('neutral')

elif killed_in_attack_s1 == killed_in_attack_s2:
   print('Entailment')

elif killed_in_attack_s1 != killed_in_attack_s2:
  print('contradiction')"
( cnn ) -- one tornado stayed on the ground for 95 miles as it tore through towns in kentucky and west virginia .,"a twister that hit west liberty , kentucky , stayed on the ground for 95 miles",entailment,131,Entailment,"distance_tornado_stayed_for_s1 = 95
distance_tornado_stayed_for_s2 = 95

if distance_tornado_stayed_for_s1 is None or distance_tornado_stayed_for_s2 is None:
   print('neutral')

elif distance_tornado_stayed_for_s1 == distance_tornado_stayed_for_s2:
   print('Entailment')

elif distance_tornado_stayed_for_s1 != distance_tornado_stayed_for_s2:
  print('contradiction')"
"spain 's jobless rate is nearly 23 % overall , and nearly 50 % for youth .",spain has an unemployment rate of 23 %,entailment,132,Entailment,"Spain_jobless_rate_s1=23
Spain_Unemployment_rate_s1=23
if Spain_jobless_rate_s1 is None or Spain_Unemployment_rate_s1 is None:
   print('neutral')
elif Spain_jobless_rate_s1 == Spain_Unemployment_rate_s1:
   print('Entailment')
elif Spain_jobless_rate_s1 != Spain_Unemployment_rate_s1:
   print('contradiction')"
biden said the federal government had approved $ 35 million thus far for road rebuilding and other projects .,he says $ 35 million allocated so far,entailment,134,Entailment,"people_allocated_millions_s1 = 35
people_allocated_millions_s2 = 35
 
if people_allocated_millions_s1 is None or people_allocated_millions_s2 is None:
 print('neutral')

elif people_allocated_millions_s1 == people_allocated_millions_s2:
 print('Entailment')

elif people_allocated_millions_s1 != people_allocated_millions_s2:
 print('contradiction')"
"the quake left about 2,000 customers without power , said david eisenhower , a spokesman for pacific gas and light .","2,000 customers without electricity , power company says",entailment,135,Entailment,"customer_without_electricity_s1 = 2000
customer_without_electricity_s2 = 2000

if customer_without_electricity_s1 is None or customer_without_electricity_s2 is None:
   print('neutral')

elif customer_without_electricity_s1 == customer_without_electricity_s2:
   print('Entailment')

elif customer_without_electricity_s1 != customer_without_electricity_s2:
  print('contradiction')"
the la paz urban gondola will consist of three separate service lines stretching across a combined 10.7 kilometer ( 6.1 mile ) area of the city .,an urban gondola 10.7 kilometers in length is being designed and built in the bolivian city of la paz,neutral,136,neutral,"Kilometer_s1=10.7
Kilometer_s2=10.7
Kilometer_s2=None
if Kilometer_s1 is None or Kilometer_s2 is None:
   print('neutral')
elif Kilometer_s1 == Kilometer_s2:
   print('Entailment')
elif Kilometer_s1 != Kilometer_s2:
   print('contradiction')
"
ashkelon lies 12 miles ( 19 km ) north of gaza .,coastal city of ashkelon is about 12 miles north of gaza,entailment,138,Entailment,"ashkelon_lies_for_area_s1 = 12
ashkelon_lies_for_area_s2 = 12

if ashkelon_lies_for_area_s1 is None or ashkelon_lies_for_area_s2 is None:
   print('neutral')

elif ashkelon_lies_for_area_s1 == ashkelon_lies_for_area_s2:
   print('Entailment')

elif ashkelon_lies_for_area_s1 != ashkelon_lies_for_area_s2:
  print('contradiction')"
"premier league champions manchester city were the biggest spenders , splashing out nearly $ 17 million .",manchester city are highest spenders after paying out $ 17 million,entailment,139,Entailment,"spenders_paying_s1 = 17
spenders_paying_s2 = 17

if spenders_paying_s1 is None or spenders_paying_s2 is None:
    print(""Neutral"")
elif spenders_paying_s1 == spenders_paying_s2:
    print(""Entailment"")
elif spenders_paying_s1 != spenders_paying_s2:
    print(""Contradiction"")"
new york ( cnn ) -- social media site pinterest just received another $ 225 million in funding .,social media site pinterest secures extra investment worth $ 225 million,neutral,143,neutral,"pinterest_received_funding_s1 = 225
pinterest_received_funding_s2 = 225

pinterest_received_funding_s1 = None
pinterest_received_funding_s2 = None

if pinterest_received_funding_s1 is None or pinterest_received_funding_s2 is None:
   print(""Neutral"")
elif pinterest_received_funding_s1 < pinterest_received_funding_s2:
  print(""Entailment"")
elif pinterest_received_funding_s1 != pinterest_received_funding_s2:
  print(""Contradiction"")"
the super eagles had earlier booked their place in the final with a convincing 4-1 win over mali in durban .,nigeria thrashed mali 4-1 in durban to seal place in final,entailment,145,Entailment,"win_over_mali_s1 = 4-1
win_over_mali_s2 = 4-1

if win_over_mali_s1 is None or win_over_mali_s2 is None:
   print('neutral')

elif win_over_mali_s1 == win_over_mali_s2:
   print('Entailment')

elif win_over_mali_s1 != win_over_mali_s2:
  print('contradiction')"
