sample_index,premise,hypothesis,golden_label,reference_label,completion
117,"In the city of San Durango, 90 people own cats, dogs, or rabbits.","In the city of San Durango, more than 10 people own cats, dogs, or rabbits.",entailment,entailment,"pet_owners_premise = 90
pet_owners_hypothesis = 10

# the hypothesis refers to the number of pet owners in San Durango mentioned in the premise
if pet_owners_premise <= pet_owners_hypothesis:
    # check if the estimate of 'pet_owners_hypothesis' contradicts the number of pet owners in the premise
    label = ""contradiction""
else:
    # if the hypothesis estimate does not contradict the premise one, we can infer entailment
    label = ""entailment""

print(label)
"
106,Kishore saved less than 50% of his monthly salary.,Kishore saved 10% of his monthly salary.,neutral,neutral,"saved_salary_percentage_premise = 50
saved_salary_percentage_hypothesis = 10

# the hypothesis talks about the percentage of salary saved by Kishore, referenced also in the premise
if saved_salary_percentage_hypothesis >= saved_salary_percentage_premise:
    # check if the hypothesis value contradicts the estimate of less than 'saved_salary_percentage_premise'
    label = ""contradiction""
else:
    # the premise gives only an estimate for the percentage of saved salary
    # any percentage of saved salary less than 'saved_salary_percentage_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
1919,"In my bungalow in Bangalore I have a beautiful rose garden. The four sides of the garden are known to be 20, 16, 12 and 10 rods.","In my bungalow in Bangalore I have a beautiful rose garden. The four sides of the garden are known to be 50, 16, 12 and 10 rods.",contradiction,contradiction,"side1_premise = 20
side2_premise = 16
side3_premise = 12
side4_premise = 10

side1_hypothesis = 50
side2_hypothesis = 16
side3_hypothesis = 12
side4_hypothesis = 10

# the hypothesis talks about the sides of the garden mentioned in the premise
if side1_hypothesis != side1_premise or side2_hypothesis != side2_premise or side3_hypothesis != side3_premise or side4_hypothesis != side4_premise:
    # check if the values of the sides of the garden in the hypothesis contradict the values reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
2998,Sandy attempts less than 80 sums and obtains 65 marks.,Sandy attempts 30 sums and obtains 65 marks.,neutral,neutral,"sums_attempted_premise = 80
sums_attempted_hypothesis = 30
marks_obtained_premise = 65
marks_obtained_hypothesis = 65

# the hypothesis refers to the number of sums attempted and marks obtained by Sandy as mentioned in the premise
if sums_attempted_hypothesis >= sums_attempted_premise:
    # check if the number of 'sums_attempted_hypothesis' contradicts the premise of less than 'sums_attempted_premise'
    label = ""contradiction""
elif marks_obtained_hypothesis != marks_obtained_premise:
    # check if the marks obtained in the hypothesis contradicts the marks obtained reported in the premise
    label = ""contradiction""
else:
    # any number of sums less than 'sums_attempted_premise' and exactly 'marks_obtained_premise' marks is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
5634,50% of students from 200 Science students are locals and 85% of total 120 Commerce students are locals.,more than 20% of students from 200 Science students are locals and 85% of total 120 Commerce students are locals.,entailment,entailment,"science_students_premise = 200
science_students_hypothesis = 200
science_students_locals_percentage_premise = 50
science_students_locals_percentage_hypothesis = 20

commerce_students_premise = 120
commerce_students_hypothesis = 120
commerce_students_locals_percentage_premise = 85
commerce_students_locals_percentage_hypothesis = 85

# the hypothesis refers to the percentage of local students from science and commerce streams
if (science_students_premise != science_students_hypothesis) or (commerce_students_premise != commerce_students_hypothesis):
    # check if the total number of science or commerce students in the hypothesis contradicts with the premise
    label = ""contradiction""
elif (science_students_locals_percentage_hypothesis > science_students_locals_percentage_premise) or (commerce_students_locals_percentage_hypothesis != commerce_students_locals_percentage_premise):
    # check if the percentage of local science or commerce students in the hypothesis contradicts with the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
869,A starts from Delhi with a speed of 20 kmph at 7 a.,A starts from Delhi with a speed of less than 20 kmph at 7 a.,contradiction,contradiction,"speed_premise = 20
speed_hypothesis = 20

# the hypothesis refers to the speed of A mentioned in the premise
if speed_hypothesis >= speed_premise:
    # check if the speed in the hypothesis contradicts the speed mentioned in the premise
    label = ""contradiction""
else:
    # if the speed in the hypothesis does not contradict the speed mentioned in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
1380,"If Jos é reads at a constant rate of 2 pages every 6 minutes, how many seconds will it take him to read N pages?","If Jos é reads at a constant rate of less than 3 pages every 6 minutes, how many seconds will it take him to read N pages?",entailment,entailment,"reading_rate_premise = 2
reading_rate_hypothesis = 3

# the hypothesis refers to the reading rate of Jos é mentioned in the premise
if reading_rate_hypothesis <= reading_rate_premise:
    # check if the reading rate in the hypothesis contradicts the reading rate in the premise
    label = ""contradiction""
else:
    # if the reading rate in the hypothesis does not contradict the reading rate in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
4883,"5% people of a village in Sri Lanka died by bombardment, 20% of the remainder left the village on account of fear.","4% people of a village in Sri Lanka died by bombardment, 20% of the remainder left the village on account of fear.",contradiction,contradiction,"death_rate_premise = 5
death_rate_hypothesis = 4
flee_rate_premise = 20
flee_rate_hypothesis = 20

# the hypothesis talks about the rates of death and fleeing in a village in Sri Lanka, referenced also in the premise
if death_rate_premise != death_rate_hypothesis:
    # check if the death rate in the hypothesis contradicts the death rate provided in the premise
    label = ""contradiction""
elif flee_rate_premise != flee_rate_hypothesis:
    # check if the rate of people who left the village in the hypothesis contradicts the rate reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis rates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
3706,Martha has less than 8 dogs and 4 cats.,Martha has 5 dogs and 4 cats.,neutral,neutral,"dogs_premise = 8
dogs_hypothesis = 5
cats_premise = 4
cats_hypothesis = 4

# the hypothesis refers to the number of Martha's dogs and cats mentioned in the premise
if dogs_hypothesis >= dogs_premise:
    # check if the hypothesis value contradicts the estimate of less than 'dogs_premise'
    label = ""contradiction""
elif cats_hypothesis != cats_premise:
    # check if the number of cats in the hypothesis contradicts the number of cats reported in the premise
    label = ""contradiction""
else:
    # the premise provides an estimate for the number of dogs and an exact number for the cats
    # any number of dogs less than 'dogs_premise' and number of cats equal to 'cats_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
464,Albert borrowed a total of $5700 from Brian and Charlie.,Albert borrowed a total of $7700 from Brian and Charlie.,contradiction,contradiction,"amount_borrowed_premise = 5700
amount_borrowed_hypothesis = 7700

# the hypothesis talks about the total amount borrowed by Albert, also mentioned in the premise
if amount_borrowed_hypothesis != amount_borrowed_premise:
    # check if the total amount borrowed in the hypothesis contradicts the amount mentioned in the premise
    label = ""contradiction""
else:
    # if the hypothesis and premise amounts are equal, we can infer entailment
    label = ""entailment""

print(label)
"
