premise,hypothesis,label,sample_index
"In Lulu company more than 20 % of the employees earn less than $ 50,000 a year , 60 % of the employees earn more than $ 40,000 a year , 11 % of the employees earn $ 43,000 a year and 5 % of the employees earn $ 49,000 a year","In Lulu company 60 % of the employees earn less than $ 50,000 a year , 60 % of the employees earn more than $ 40,000 a year , 11 % of the employees earn $ 43,000 a year and 5 % of the employees earn $ 49,000 a year",neutral,169
"In Lulu company 60 % of the employees earn less than $ 50,000 a year , 60 % of the employees earn more than $ 40,000 a year , 11 % of the employees earn $ 43,000 a year and 5 % of the employees earn $ 49,000 a year","In Lulu company less than 60 % of the employees earn less than $ 50,000 a year , 60 % of the employees earn more than $ 40,000 a year , 11 % of the employees earn $ 43,000 a year and 5 % of the employees earn $ 49,000 a year",contradiction,170
"Every time you travel a mile towards Bananaville you must pay a tax of 1 apple but you pay nothing when going in the other direction ( towards Appleland ) .
What is highest number of apples you can get to Bananaville ?",Every time you travel a mile towards Bananaville you must pay a tax of less than 8 apple but you pay nothing when going in the other direction ( towards Appleland ) . What is highest number of apples you can get to Bananaville ?,entailment,171
Every time you travel a mile towards Bananaville you must pay a tax of less than 8 apple but you pay nothing when going in the other direction ( towards Appleland ) . What is highest number of apples you can get to Bananaville ?,"Every time you travel a mile towards Bananaville you must pay a tax of 1 apple but you pay nothing when going in the other direction ( towards Appleland ) .
What is highest number of apples you can get to Bananaville ?",neutral,172
"Every time you travel a mile towards Bananaville you must pay a tax of 1 apple but you pay nothing when going in the other direction ( towards Appleland ) .
What is highest number of apples you can get to Bananaville ?",Every time you travel a mile towards Bananaville you must pay a tax of more than 1 apple but you pay nothing when going in the other direction ( towards Appleland ) . What is highest number of apples you can get to Bananaville ?,contradiction,173
Baker Donley is storing cake boxes in cartons that measure 25 inches by 42 inches by 60 inches,Baker Donley is storing cake boxes in cartons that measure less than 35 inches by 42 inches by 60 inches,entailment,174
Baker Donley is storing cake boxes in cartons that measure less than 35 inches by 42 inches by 60 inches,Baker Donley is storing cake boxes in cartons that measure 25 inches by 42 inches by 60 inches,neutral,175
Baker Donley is storing cake boxes in cartons that measure 25 inches by 42 inches by 60 inches,Baker Donley is storing cake boxes in cartons that measure 15 inches by 42 inches by 60 inches,contradiction,176
Each of the 59 members in Mount school class is required to sign up for a minimum of one and a maximum of three academic clubs,Each of the less than 79 members in Mount school class is required to sign up for a minimum of one and a maximum of three academic clubs,entailment,177
Each of the less than 79 members in Mount school class is required to sign up for a minimum of one and a maximum of three academic clubs,Each of the 59 members in Mount school class is required to sign up for a minimum of one and a maximum of three academic clubs,neutral,178
Each of the 59 members in Mount school class is required to sign up for a minimum of one and a maximum of three academic clubs,Each of the less than 59 members in Mount school class is required to sign up for a minimum of one and a maximum of three academic clubs,contradiction,179
"Four different children have jelly beans : Aaron has 5 , Bianca has 7 , Callie has 8 , and Dante has 19","Four different children have jelly beans : Aaron has less than 8 , Bianca has 7 , Callie has 8 , and Dante has 19",entailment,180
"Four different children have jelly beans : Aaron has less than 8 , Bianca has 7 , Callie has 8 , and Dante has 19","Four different children have jelly beans : Aaron has 5 , Bianca has 7 , Callie has 8 , and Dante has 19",neutral,181
"Four different children have jelly beans : Aaron has 5 , Bianca has 7 , Callie has 8 , and Dante has 19","Four different children have jelly beans : Aaron has more than 5 , Bianca has 7 , Callie has 8 , and Dante has 19",contradiction,182
How many jelly beans must Dante give to Aaron to ensure that no child has more than 1 fewer jelly beans than any other child ?,How many jelly beans must Dante give to Aaron to ensure that no child has more than less than 4 fewer jelly beans than any other child ?,entailment,183
How many jelly beans must Dante give to Aaron to ensure that no child has more than less than 4 fewer jelly beans than any other child ?,How many jelly beans must Dante give to Aaron to ensure that no child has more than 1 fewer jelly beans than any other child ?,neutral,184
How many jelly beans must Dante give to Aaron to ensure that no child has more than 1 fewer jelly beans than any other child ?,How many jelly beans must Dante give to Aaron to ensure that no child has more than 6 fewer jelly beans than any other child ?,contradiction,185
The ratio between the school ages of Neelam and Shaan is 5 : 6 respectively,The ratio between the school ages of Neelam and Shaan is more than 3 : 6 respectively,entailment,186
The ratio between the school ages of Neelam and Shaan is more than 3 : 6 respectively,The ratio between the school ages of Neelam and Shaan is 5 : 6 respectively,neutral,187
The ratio between the school ages of Neelam and Shaan is 5 : 6 respectively,The ratio between the school ages of Neelam and Shaan is 3 : 6 respectively,contradiction,188
"If the ratio between the one - third age of Neelam and half of Shaan ' s age of 5 : 9 , then what is the school age of Shaan ?","If the ratio between the one - third age of Neelam and half of Shaan ' s age of less than 6 : 9 , then what is the school age of Shaan ?",entailment,189
"If the ratio between the one - third age of Neelam and half of Shaan ' s age of less than 6 : 9 , then what is the school age of Shaan ?","If the ratio between the one - third age of Neelam and half of Shaan ' s age of 5 : 9 , then what is the school age of Shaan ?",neutral,190
"If the ratio between the one - third age of Neelam and half of Shaan ' s age of 5 : 9 , then what is the school age of Shaan ?","If the ratio between the one - third age of Neelam and half of Shaan ' s age of 8 : 9 , then what is the school age of Shaan ?",contradiction,191
Kim can do a work in 3 days while David can do the same work in 2 days,Kim can do a work in less than 8 days while David can do the same work in 2 days,entailment,192
Kim can do a work in less than 8 days while David can do the same work in 2 days,Kim can do a work in 3 days while David can do the same work in 2 days,neutral,193
Kim can do a work in 3 days while David can do the same work in 2 days,Kim can do a work in 1 days while David can do the same work in 2 days,contradiction,194
"Renu can do a piece of work in 6 days , but with the help of her friend Suma , she can do it in 5 days","Renu can do a piece of work in more than 5 days , but with the help of her friend Suma , she can do it in 5 days",entailment,195
"Renu can do a piece of work in more than 5 days , but with the help of her friend Suma , she can do it in 5 days","Renu can do a piece of work in 6 days , but with the help of her friend Suma , she can do it in 5 days",neutral,196
"Renu can do a piece of work in 6 days , but with the help of her friend Suma , she can do it in 5 days","Renu can do a piece of work in 2 days , but with the help of her friend Suma , she can do it in 5 days",contradiction,197
