sample_index,premise,hypothesis,golden_label,reference_label,completion
256,Ceasar needs to read a 563.0 page book for school and he has already read 147.0 pages.,Ceasar has 416.0 pages left.,entailment,entailment,"total_pages_premise = 563.0
read_pages_premise = 147.0
remaining_pages_hypothesis = 416.0

# the hypothesis refers to the number of pages left to read, which can be computed from the premise
# compute the number of pages left to read in the premise
remaining_pages_premise = total_pages_premise - read_pages_premise
if remaining_pages_hypothesis != remaining_pages_premise:
    # check if the number of remaining pages in the hypothesis contradicts the number of remaining pages from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
196,Gary had 73.0 dollars and he spent 55.0 dollars on a pet snake.,Gary has 18.0 dollars left.,entailment,entailment,"initial_money_gary_premise = 73.0
money_spent_gary_premise = 55.0
remaining_money_gary_hypothesis = 18.0

# the hypothesis refers to the money Gary has left, which can be computed from the premise
# compute the remaining money Gary has in the premise
remaining_money_gary_premise = initial_money_gary_premise - money_spent_gary_premise
if remaining_money_gary_hypothesis != remaining_money_gary_premise:
    # check if the remaining money in the hypothesis contradicts the remaining money from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
291,"Maria had 14.0 bottles of water in her fridge, and she drank 8.0 of them and then bought 45.0 more.",She would have 54.0 bottles.,contradiction,contradiction,"initial_bottles_premise = 14.0
drank_bottles_premise = 8.0
bought_bottles_premise = 45.0
total_bottles_hypothesis = 54.0

# the hypothesis refers to the total number of bottles, which is also referenced in the premise
# compute the total number of bottles in the premise
total_bottles_premise = initial_bottles_premise - drank_bottles_premise + bought_bottles_premise
if total_bottles_hypothesis != total_bottles_premise:
    # check if the number of bottles in the hypothesis contradicts the number of bottles from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
373,"Melanie had 7.0 dimes in her bank and she gave her dad 8.0 dimes, and her mother gave her 4.0 dimes.",Melanie has 5.0 dimes now.,contradiction,contradiction,"initial_dimes_premise = 7.0
dimes_given_to_dad_premise = 8.0
dimes_received_from_mom_premise = 4.0
final_dimes_hypothesis = 5.0

# the hypothesis refers to the number of dimes Melanie has now, which we can calculate from the premise
# compute the final number of dimes in the premise
final_dimes_premise = initial_dimes_premise - dimes_given_to_dad_premise + dimes_received_from_mom_premise
if final_dimes_hypothesis != final_dimes_premise:
    # check if the number of dimes in the hypothesis contradicts the final number of dimes from the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
262,"Mrs. Hilt impressed 2436.0 fans at the basketball game on Friday, and the fans were seated in equal groups on 3.0 sets of bleachers.",812.0 fans were on each set.,entailment,entailment,"fans_premise = 2436.0
sets_premise = 3.0
fans_per_set_hypothesis = 812.0

# the hypothesis refers to the number of fans per set, which can be calculated from the premise
# compute the number of fans per set in the premise
fans_per_set_premise = fans_premise / sets_premise
if fans_per_set_hypothesis != fans_per_set_premise:
    # check if the number of fans per set in the hypothesis contradicts the number of fans per set from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
46,"Each year, salmon travel upstream, going from the ocean to the rivers where they were born and this year, 712261.0 male and 259378.0 female salmon returned to their rivers.",971639.0 salmon made the trip.,entailment,entailment,"male_salmon_premise = 712261.0
female_salmon_premise = 259378.0
total_salmon_hypothesis = 971639.0

# the hypothesis refers to the total number of salmon, which is also referenced in the premise
# compute the total number of salmon from the premise
total_salmon_premise = male_salmon_premise + female_salmon_premise
if total_salmon_hypothesis != total_salmon_premise:
    # check if the total number of salmon in the hypothesis contradicts the total number of salmon from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
81,"Mike picked 7.0 apples, Nancy picked 3.0 apples, and Keith picked 6.0 apples and 4.0 pears, at the farm.",20.0 apples were picked in total.,contradiction,contradiction,"mike_apples_premise = 7.0
nancy_apples_premise = 3.0
keith_apples_premise = 6.0
total_apples_hypothesis = 20.0

# the hypothesis refers to the total number of apples picked, which are also mentioned in the premise
# compute the total number of apples in the premise
total_apples_premise = mike_apples_premise + nancy_apples_premise + keith_apples_premise
if total_apples_hypothesis != total_apples_premise:
    # check if the total number of apples in the hypothesis contradicts the total number of apples from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
409,Jason has 676.0 Pokemon cards and Alyssa bought Jason 224.0 new Pokemon cards.,Jason has 898.0 Pokemon cards now.,contradiction,contradiction,"jason_cards_premise = 676.0
alyssa_bought_cards = 224.0
jason_cards_hypothesis = 898.0

# the hypothesis refers to the total number of Pokemon cards Jason has, which can be calculated from the premise
# compute the total number of cards Jason has now in the premise
total_cards_premise = jason_cards_premise + alyssa_bought_cards
if jason_cards_hypothesis != total_cards_premise:
    # check if the number of cards in the hypothesis contradicts the number of cards from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
23,Joan's cat had 8.0 kittens and she gave 2.0 to her friends.,She has 4.0 kittens now.,contradiction,contradiction,"kittens_born_premise = 8.0
kittens_given_premise = 2.0
kittens_remaining_hypothesis = 4.0

# the hypothesis refers to the number of kittens left, which can be calculated from the premise
# compute the number of kittens left in the premise
kittens_remaining_premise = kittens_born_premise - kittens_given_premise
if kittens_remaining_hypothesis != kittens_remaining_premise:
    # check if the number of kittens in the hypothesis contradicts the number of kittens remaining in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
508,Anne wandered for 3.0 miles at 2.0 miles per hour.,she wandered for 1.5 hours.,entailment,entailment,"distance_premise = 3.0
speed_premise = 2.0
time_hypothesis = 1.5

# the hypothesis refers to the time spent wandering, which can be computed from the premise
# compute the time spent wandering in the premise
time_premise = distance_premise / speed_premise
if time_hypothesis != time_premise:
    # check if the time in the hypothesis contradicts the time computed from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
