sample_index,label,error_message,golden_label
1289,contradiction,,contradiction
1118,neutral,,contradiction
1058,neutral,,contradiction
1149,entailment,,entailment
1398,entailment,,entailment
1009,entailment,,neutral
1411,entailment,,neutral
1440,entailment,,entailment
1474,neutral,,neutral
1425,entailment,,entailment
1487,entailment,,contradiction
1496,neutral,,contradiction
1434,entailment,,entailment
1465,entailment,,neutral
1451,neutral,,contradiction
1400,neutral,,contradiction
1389,entailment,,entailment
1018,entailment,,neutral
1158,neutral,,entailment
1049,contradiction,,contradiction
1298,entailment,,contradiction
1109,contradiction,,contradiction
1119,entailment,,entailment
1288,entailment,,neutral
1059,entailment,,entailment
1148,contradiction,,contradiction
1008,entailment,,entailment
1399,neutral,,neutral
1410,neutral,,entailment
1441,neutral,,neutral
1475,contradiction,,contradiction
1424,contradiction,,contradiction
1486,entailment,,neutral
1404,entailment,,entailment
1455,entailment,,entailment
1492,neutral,,neutral
1461,neutral,,entailment
1430,contradiction,,contradiction
1168,neutral,,neutral
1028,neutral,,contradiction
1139,neutral,,contradiction
1079,neutral,,contradiction
1069,neutral,,neutral
1129,entailment,,neutral
1038,entailment,,entailment
1178,neutral,,contradiction
1420,neutral,,neutral
1471,neutral,,neutral
1482,entailment,,entailment
1445,contradiction,,contradiction
1414,entailment,,neutral
1466,contradiction,,contradiction
1437,entailment,,entailment
1495,entailment,,neutral
1403,contradiction,,contradiction
1452,entailment,,entailment
1379,contradiction,,contradiction
1239,entailment,,entailment
1328,neutral,,contradiction
1268,contradiction,,contradiction
1278,entailment,,entailment
1338,entailment,,entailment
1229,contradiction,,contradiction
1369,neutral,,neutral
1442,contradiction,,contradiction
1413,entailment,,entailment
1485,entailment,,entailment
1427,contradiction,,contradiction
1476,entailment,,entailment
1456,entailment,,neutral
1407,contradiction,,entailment
1433,neutral,,contradiction
1462,entailment,,neutral
1491,entailment,,entailment
1209,entailment,,entailment
1198,neutral,,neutral
1349,contradiction,,contradiction
1258,entailment,,neutral
1318,contradiction,,neutral
1089,entailment,,entailment
1099,neutral,,neutral
1308,entailment,,entailment
1248,entailment,,entailment
1359,entailment,,entailment
1188,contradiction,,entailment
1219,neutral,,neutral
1481,neutral,,contradiction
1472,entailment,,contradiction
1423,entailment,,neutral
1417,neutral,,neutral
1446,entailment,,entailment
1457,contradiction,,contradiction
1406,contradiction,,contradiction
1432,neutral,,neutral
1463,neutral,,contradiction
1490,entailment,,contradiction
1199,contradiction,,contradiction
1208,entailment,,contradiction
1348,entailment,,neutral
1259,contradiction,,contradiction
1088,contradiction,,contradiction
1319,contradiction,,contradiction
1309,entailment,,neutral
1098,entailment,,entailment
1249,neutral,,neutral
1358,contradiction,,contradiction
1218,entailment,,entailment
1189,entailment,,neutral
1480,neutral,,neutral
1473,entailment,,entailment
1422,entailment,,entailment
1416,entailment,,entailment
1447,entailment,,neutral
1467,entailment,,entailment
1436,contradiction,,contradiction
1494,entailment,,entailment
1402,neutral,,neutral
1453,neutral,,neutral
1378,neutral,,neutral
1238,contradiction,,contradiction
1329,entailment,,entailment
1269,entailment,,entailment
1279,neutral,,neutral
1339,contradiction,,neutral
1228,entailment,,neutral
1368,entailment,,entailment
1443,entailment,,entailment
1412,contradiction,,contradiction
1484,contradiction,,contradiction
1426,neutral,,neutral
1477,entailment,,neutral
1256,contradiction,,contradiction
1316,contradiction,,contradiction
1087,neutral,,neutral
1207,entailment,,neutral
1196,entailment,,contradiction
1347,entailment,,entailment
1165,entailment,,neutral
1025,entailment,,contradiction
1134,entailment,,entailment
1074,entailment,,entailment
1373,neutral,,contradiction
1233,entailment,,entailment
1322,contradiction,,contradiction
1262,neutral,,contradiction
1040,contradiction,,contradiction
1291,entailment,,neutral
1100,contradiction,,contradiction
1380,entailment,,entailment
1011,entailment,,entailment
1151,contradiction,,contradiction
1409,entailment,,contradiction
1458,entailment,,entailment
1448,contradiction,,contradiction
1419,entailment,,entailment
1141,entailment,,neutral
1001,contradiction,,contradiction
1390,entailment,,neutral
1110,entailment,,entailment
1281,entailment,,entailment
1050,entailment,,entailment
1272,entailment,,entailment
1332,entailment,,entailment
1223,contradiction,,contradiction
1363,entailment,,neutral
1064,contradiction,,contradiction
1035,entailment,,entailment
1175,neutral,,contradiction
1357,entailment,,neutral
1186,neutral,,neutral
1217,contradiction,,contradiction
1097,contradiction,,contradiction
1306,entailment,,neutral
1246,neutral,,neutral
1326,entailment,,entailment
1266,entailment,,entailment
1377,contradiction,,entailment
1237,neutral,,neutral
1015,neutral,,neutral
1384,entailment,,neutral
1155,contradiction,,entailment
1044,entailment,,entailment
1104,entailment,,entailment
1295,contradiction,,contradiction
1192,entailment,,neutral
1203,entailment,,entailment
1343,neutral,,contradiction
1252,entailment,,neutral
1083,entailment,,entailment
1312,entailment,,neutral
1130,contradiction,,contradiction
1070,contradiction,,contradiction
1161,entailment,,entailment
1021,contradiction,,neutral
1439,contradiction,,contradiction
1468,neutral,,neutral
1478,contradiction,,contradiction
1429,entailment,,neutral
1031,contradiction,,contradiction
1171,neutral,,neutral
1060,contradiction,,neutral
1120,entailment,,neutral
1302,entailment,,entailment
1093,neutral,,neutral
1242,entailment,,entailment
1353,contradiction,,entailment
1213,entailment,,neutral
1182,entailment,,entailment
1285,entailment,,neutral
1114,entailment,,neutral
1054,entailment,,neutral
1145,contradiction,,contradiction
1394,neutral,,contradiction
1005,entailment,,entailment
1227,entailment,,entailment
1367,neutral,,contradiction
1276,contradiction,,neutral
1336,entailment,,neutral
1327,entailment,,neutral
1267,neutral,,neutral
1376,contradiction,,contradiction
1236,entailment,,entailment
1385,entailment,,contradiction
1014,entailment,,entailment
1154,neutral,,contradiction
1045,neutral,,neutral
1294,entailment,,neutral
1105,neutral,,neutral
1202,entailment,,contradiction
1193,contradiction,,contradiction
1342,entailment,,neutral
1253,entailment,,contradiction
1313,neutral,,contradiction
1082,contradiction,,contradiction
1131,neutral,,entailment
1071,entailment,,entailment
1160,contradiction,,contradiction
1020,entailment,,entailment
1438,neutral,,neutral
1469,contradiction,,contradiction
1479,entailment,,entailment
1428,entailment,,entailment
1030,entailment,,neutral
1170,entailment,,entailment
1061,contradiction,,contradiction
1121,neutral,,contradiction
1092,neutral,,entailment
1303,entailment,,neutral
1243,entailment,,neutral
1352,neutral,,contradiction
1183,entailment,,neutral
1212,neutral,,entailment
1115,contradiction,,contradiction
1284,contradiction,,entailment
1055,contradiction,,contradiction
1144,neutral,,neutral
1004,entailment,,contradiction
1395,entailment,,entailment
1226,contradiction,,contradiction
1366,entailment,,neutral
1277,entailment,,contradiction
1337,contradiction,,contradiction
1257,entailment,,entailment
1086,entailment,,entailment
1317,entailment,,entailment
1197,entailment,,entailment
1206,entailment,,entailment
1346,contradiction,,contradiction
1164,contradiction,,entailment
1024,neutral,,neutral
1135,entailment,,neutral
1075,entailment,,neutral
1372,neutral,,neutral
1232,contradiction,,contradiction
1323,entailment,,entailment
1263,entailment,,entailment
1041,entailment,,entailment
1101,entailment,,entailment
1290,entailment,,entailment
1010,contradiction,,contradiction
1381,entailment,,neutral
1150,neutral,,neutral
1408,entailment,,neutral
1459,neutral,,neutral
1449,entailment,,entailment
1418,contradiction,,contradiction
1140,entailment,,entailment
1391,neutral,,contradiction
1000,entailment,,neutral
1280,neutral,,contradiction
1111,neutral,,neutral
1051,entailment,,neutral
1273,entailment,,neutral
1333,entailment,,neutral
1222,neutral,,neutral
1362,neutral,,entailment
1065,entailment,,entailment
1125,entailment,,entailment
1034,contradiction,,contradiction
1174,neutral,,neutral
1356,entailment,,entailment
1216,entailment,,neutral
1187,contradiction,,contradiction
1307,contradiction,,contradiction
1096,entailment,,neutral
1247,contradiction,,contradiction
1759,neutral,,neutral
1588,neutral,,neutral
1619,contradiction,,contradiction
1708,contradiction,,neutral
1648,entailment,,neutral
1658,contradiction,,contradiction
1718,contradiction,,contradiction
1609,entailment,,neutral
1598,contradiction,,contradiction
1749,entailment,,entailment
1629,entailment,,entailment
1769,contradiction,,contradiction
1678,neutral,,neutral
1738,entailment,,neutral
1728,entailment,,entailment
1668,entailment,,entailment
1779,entailment,,entailment
1639,entailment,,neutral
1628,contradiction,,contradiction
1768,entailment,,neutral
1679,neutral,,contradiction
1739,entailment,,contradiction
1729,entailment,,neutral
1669,neutral,,neutral
1778,contradiction,,contradiction
1638,entailment,,entailment
1758,entailment,,entailment
1618,neutral,,neutral
1589,neutral,,contradiction
1709,contradiction,,contradiction
1649,entailment,,contradiction
1659,entailment,,entailment
1719,entailment,,entailment
1599,entailment,,entailment
1608,entailment,,entailment
1748,contradiction,,contradiction
1676,contradiction,,contradiction
1736,neutral,,contradiction
1627,neutral,,neutral
1767,entailment,,entailment
1545,entailment,,entailment
1794,entailment,,entailment
1685,contradiction,,contradiction
1514,neutral,,contradiction
1753,neutral,,neutral
1613,entailment,,contradiction
1582,neutral,,neutral
1702,neutral,,neutral
1642,entailment,,neutral
1520,neutral,,contradiction
1571,neutral,,contradiction
1561,entailment,,neutral
1530,entailment,,entailment
1652,contradiction,,contradiction
1712,neutral,,contradiction
1592,contradiction,,contradiction
1603,neutral,,neutral
1743,entailment,,entailment
1504,entailment,,neutral
1695,entailment,,entailment
1784,neutral,,contradiction
1555,neutral,,neutral
1777,neutral,,neutral
1637,contradiction,,contradiction
1726,entailment,,neutral
1666,entailment,,neutral
1706,contradiction,,contradiction
1646,contradiction,,contradiction
1757,contradiction,,contradiction
1586,entailment,,contradiction
1617,entailment,,entailment
1575,entailment,,entailment
1524,entailment,,entailment
1623,entailment,,entailment
1763,contradiction,,contradiction
1672,neutral,,neutral
1732,neutral,,neutral
1510,entailment,,neutral
1681,neutral,,neutral
1541,contradiction,,contradiction
1790,contradiction,,contradiction
1780,contradiction,,neutral
1551,entailment,,entailment
1691,entailment,,contradiction
1500,entailment,,entailment
1722,entailment,,entailment
1662,entailment,,entailment
1773,neutral,,entailment
1633,entailment,,neutral
1534,entailment,,neutral
1565,contradiction,,contradiction
1607,contradiction,,contradiction
1596,entailment,,entailment
1747,neutral,,neutral
1656,entailment,,entailment
1716,neutral,,entailment
1707,neutral,,entailment
1647,entailment,,entailment
1756,neutral,,neutral
1616,contradiction,,contradiction
1587,entailment,,entailment
1574,neutral,,contradiction
1525,neutral,,neutral
1622,contradiction,,contradiction
1762,entailment,,neutral
1673,neutral,,contradiction
1733,neutral,,contradiction
1680,entailment,,entailment
1511,contradiction,,contradiction
1540,neutral,,neutral
1791,entailment,,entailment
1781,neutral,,contradiction
1550,contradiction,,contradiction
1501,neutral,,neutral
1690,entailment,,neutral
1723,neutral,,neutral
1663,neutral,,neutral
1772,entailment,,contradiction
1632,entailment,,entailment
1535,contradiction,,contradiction
1564,entailment,,neutral
1597,entailment,,neutral
1606,neutral,,neutral
1746,entailment,,entailment
1657,neutral,,neutral
1717,entailment,,neutral
1677,entailment,,entailment
1737,entailment,,entailment
1626,entailment,,entailment
1766,neutral,,contradiction
1544,contradiction,,contradiction
1795,entailment,,neutral
1515,neutral,,entailment
1684,neutral,,neutral
1752,contradiction,,entailment
1583,neutral,,contradiction
1612,entailment,,neutral
1703,contradiction,,contradiction
1643,contradiction,,contradiction
1521,entailment,,entailment
1570,entailment,,neutral
1560,entailment,,entailment
1531,neutral,,neutral
1653,neutral,,entailment
1713,entailment,,entailment
1602,neutral,,entailment
1593,entailment,,entailment
1742,contradiction,,contradiction
1694,contradiction,,contradiction
1505,contradiction,,contradiction
1785,entailment,,entailment
1554,entailment,,entailment
1776,entailment,,entailment
1636,neutral,,neutral
